"dates","ACCESS.CM2","ACCESS.ESM1.5","CanESM5_","CanESM5.CanOE","CMCC.ESM2","CNRM.CM6.1_","CNRM.CM6.1.HR","CNRM.ESM2.1","EC.Earth3_","EC.Earth3.CC","EC.Earth3.Veg","EC.Earth3.Veg.LR","FGOALS.g3","FIO.ESM.2.0","GFDL.ESM4","GISS.E2","HadGEM3.GC31.LL","INM.CM4.8","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","UKESM1.0.LL"
1960-01-01,44.1268621290899,44.8665055898371,43.2662301582698,43.4340391086288,43.4315036114434,45.6854941451255,45.0289847505171,46.3946535869864,NA,45.1769989219304,45.881036728679,44.8512478564264,43.7451236425191,43.8372285540327,45.7985983823091,45.4251189499706,45.9792577448041,43.8899830394306,39.7713598872437,43.3418412356685,43.229740483252,45.7032229121828,43.1365821247934,43.1291519756312,43.28891039011,46.2323493695469
1961-01-01,38.0177919930005,38.7370174995757,37.2690729881233,37.5684813000624,37.1859818988886,39.4879064588291,38.4758448176015,40.3072302947257,NA,39.0985926687901,39.670853164079,38.8908681587685,37.7596759669906,38.0166352839207,39.6396578977269,39.5368965751548,39.911520359006,37.946336278369,34.3281288505481,37.2618736524776,37.2967782717935,38.5975524010655,36.8516584177228,37.032848843372,37.6181718436602,40.0020610433515
1962-01-01,41.2979722603445,41.8698792002505,40.5458676371693,40.6398614183211,40.5574833290828,42.7044775079368,41.8171499107833,43.6523385695596,NA,42.3571556248472,42.8804911788357,42.2827984556662,40.9486964281305,41.26240989444,42.8284134198506,42.952319487974,43.030518972885,41.8231039674682,37.4050043990694,40.2683991912179,40.6227058465144,41.3859785631531,40.1569062098951,40.1251165041287,41.2033176112988,43.399146823359
1963-01-01,36.6093650787082,37.6181122470209,36.4212428683199,36.8145543928855,35.8700597945557,38.309964785707,37.5170253427179,39.2838309659555,NA,38.1025071213201,38.6422832888117,38.1946932163273,37.1606954830748,37.1137302798788,38.5650452895386,38.8461571838878,38.4781098976208,38.2727065949023,34.5158254032451,35.9506238617458,36.244683082087,36.4961979754477,36.1623840042578,35.7523079129282,37.2457252109627,39.1553631964864
1964-01-01,36.7260321384914,37.7522533730539,36.4374529927918,36.9312160397743,35.2870095272615,38.3365841489458,37.9245916133198,39.2277496834872,NA,37.894417845825,38.8004172916486,38.2705841485934,37.6137512558299,37.1891658910464,39.0540685934001,38.9482427893285,38.4226970088178,37.8201531414006,34.8982313693858,35.8056912967417,36.2693326035045,36.1683999579605,36.1129867979611,35.9223039653248,36.8216271751397,39.2470928876702
1965-01-01,36.1162634528397,37.2423717664695,35.9572784063069,36.1847255157519,34.9028518249263,37.8568893157251,37.6706598241833,38.4183672254265,NA,37.4753513310713,38.2425422545224,37.8675484067591,37.0792678560137,36.6199778275523,38.1783072502904,38.3849495060934,38.0261137018554,36.0492963589352,35.0695140592721,35.3246539979102,35.8007942694838,35.2657956434535,35.6061051264903,35.4156451336438,36.2379762217133,38.9028226774463
1966-01-01,39.2000882947679,40.0841483975181,38.7338718501366,38.9629571799553,37.0891816025278,40.6409708353475,40.6597910362145,41.3123010917964,NA,40.3371499578386,40.9844997793854,40.6569318563203,40.5328210495257,39.1825047111983,40.508729653012,41.2527364865304,41.3935538634756,38.8474847759253,37.7976706082813,37.9889763717818,38.4762573410308,38.0986246912695,38.5375269824969,38.1147957356476,39.1483779139956,41.8930323073347
1967-01-01,36.4542755592246,36.9440947668792,35.7068269666548,35.890710039905,33.5861648778144,37.6113032568103,37.4961556555397,37.8722615767027,NA,36.8254827001641,37.830147119234,37.4550676773817,37.5828455648484,36.5854157876425,36.9050385961082,37.9755922993914,38.2387170906838,36.0737360816709,35.3245868111609,34.9515887458054,35.3877322301585,34.7763511359396,35.3349426985716,34.920804691286,36.8154811914407,38.6477582682836
1968-01-01,35.033767880598,35.3554220177043,34.1417173420793,34.3936373813497,32.4070910079944,35.8427602052523,36.0649751319242,36.035038627963,NA,34.8280162382968,36.0925228826155,35.8735832406987,35.9587420979548,34.8818075509417,35.3605316056806,36.4051482025651,35.8444381077376,33.9172443564742,33.7267157661929,33.5483915648765,33.7835815031568,33.0065106918681,33.7747857969694,33.4642459504223,35.5787944091807,36.7251848940714
1969-01-01,40.1200330912166,40.2786544350867,38.9240642794428,39.2755731644898,37.1893540862061,40.6818236928853,41.1165095700827,41.462937734936,NA,39.8496149343045,41.4199468642262,41.0209149725875,41.1290195329174,40.0151266713883,40.3099639901684,41.7969264657143,40.8096774609403,40.0864607394899,38.7598280785913,38.2339554906172,38.5640398773444,38.0929936869265,38.2072677384684,37.962992490918,41.4752778115711,41.8514607846635
1970-01-01,40.369142192775,40.0827114638391,38.6911111648057,39.0422817009095,36.909823348094,40.4818744411415,41.2966851197743,41.3050053542505,NA,39.7086958646757,41.2119441264568,40.7198822447786,40.7184236518984,39.6924587156068,40.3651198284673,41.6624659327933,41.1105990811187,39.6678260578758,38.2729824768853,38.0829748415493,38.3924879136702,38.0400529766936,38.4813723590479,37.8608629651775,41.1717293465023,41.8311374072016
1971-01-01,40.7902471590903,40.4667940644137,39.053444360586,39.8418115438795,37.0564485908605,41.0122974086187,41.378730935189,41.7261219923469,NA,39.6835459434035,41.2983339559327,40.7228540597098,40.6700863511485,40.1915266022065,40.7377589002561,42.1065617291395,41.1748231329403,40.1677332721493,38.8715455366034,38.459945061475,38.7079201327763,38.6195901972616,38.976573362337,38.1049186074879,41.3285060982597,42.3179641414751
1972-01-01,40.9503575169676,41.0923737791491,39.5835898990523,40.3580319322553,37.4328549240793,41.237357616642,42.5540691776731,41.9940971037882,NA,39.8968513575752,41.7579042759656,41.2256870236872,41.1662789462007,40.4243067350895,40.8948861731591,42.507748622734,41.6074503626994,40.9939757752288,40.2747179429535,38.8549315720424,39.1765652683594,39.3441863324263,39.6610272601427,38.6810420444327,41.8416231513035,42.7511290954882
1973-01-01,38.823269975101,39.3270380298552,37.6050763172453,38.3829745774826,34.9888350194479,39.34670744392,40.7429288236461,39.7502956632703,NA,37.6903557774258,39.8784464011203,39.2439481591595,39.3393021434874,38.2197729645945,38.96756756947,40.5206486780196,39.8339078294059,38.6715554796996,38.3787844315272,36.9652760842395,37.3003258140704,36.8757044244974,37.9042814834448,36.8149292481566,41.0470948697483,40.6466831422947
1974-01-01,38.5084532065694,38.7714794287147,36.937662818769,37.385014268509,34.8219875299596,38.8248575186762,40.6293967372623,39.3096641327447,NA,37.5560577729703,39.3527240149125,38.4527898225395,38.5234198118172,37.2144720615753,37.9878884910983,39.617127414045,39.2449770021303,37.5325672293111,38.0458746751426,36.3554068468986,36.7950541925517,36.3755517851185,37.3252696403699,36.2652683605996,40.4792736728754,39.9239988263274
1975-01-01,38.1375599409333,38.3080372085319,36.4997229589742,36.5934544453467,35.1132490652411,38.3014850202803,40.4285317855122,38.7926161422392,NA,37.5287330792339,38.7423477429246,37.8364750604171,38.0743449070416,36.6215800289476,36.9584255760206,39.2002821413673,39.1959961128054,37.4514348904848,37.2822579918649,35.7885400677836,36.2567030943387,35.5342618867446,37.1175752440504,35.714844208141,40.6374076117303,39.4061246906443
1976-01-01,37.5566019001014,37.6788083464531,35.7566980170439,36.0666590460419,34.6735516646356,37.5194928801936,39.9281523599085,38.2754333346477,NA,37.2416791399772,38.2344488057837,37.3919497147203,37.4567965570381,36.1414084198434,36.5888314661704,38.5244161210463,38.7759500336881,37.4403459856721,36.4410752682158,35.1155687177398,35.6585068675057,34.8259665319108,36.6058352047521,35.2378882875005,40.0062711062516,38.8032095543697
1977-01-01,36.993932446735,37.3902368091106,35.3301889631488,35.7312015150872,34.7373162840669,37.0461556280414,39.0531675986287,37.6998300623893,NA,37.3700511005953,37.6219773918054,36.7712253272065,36.5179291418666,35.4153684001998,36.1994364514702,38.0456474249198,38.5154501768658,36.8902590373924,36.0988136954557,34.5309633832341,35.0371181640345,34.8295714587484,36.1520017050902,34.7146649182273,39.3846002964293,37.9381042780202
1978-01-01,41.1890490474023,41.9318725779989,39.7454688981053,40.0980968687362,39.4076836427281,41.3927497292318,42.6645248330878,42.3264825530036,NA,41.888908182338,42.1539734380448,41.3813345345833,40.5883203092393,39.1084071986222,41.0863074868187,42.687106221269,43.660960406551,41.4540074982235,41.7512019288369,38.875687605125,39.4201542047376,39.2119030384084,40.8474545233404,39.1598324095697,43.0337391196645,42.6087497282511
1979-01-01,40.802839368775,41.7111284639332,39.6325186250082,39.9671172017844,38.9053928972111,41.2176261623556,42.3340752571712,42.2535104464076,NA,42.0737405191604,42.1605889174494,41.3236959351515,40.0618485072479,39.1316337078397,40.5629650547152,42.7286604330114,43.9271309941431,42.5176379314666,41.4038118999375,38.576670172287,39.3110199573307,39.9101413162128,40.675900997807,39.0516728038012,43.1770914037126,42.6375260685821
1980-01-01,39.9857595907093,41.1557344167608,38.9773803925298,39.2784382443631,38.647820364436,40.88829936331,41.1007276227875,41.5977522167829,NA,41.3519995670766,41.4478870077363,40.8003617152318,39.7499620851663,38.2136718066888,39.4944723593901,41.9163938960173,42.8613084956442,40.8730123439204,41.568074692787,37.8967635867507,38.6458174615832,39.3451050985963,40.4147080124465,38.4291284412753,42.1839916521449,41.8858382755455
1981-01-01,36.6639190401703,38.0797972615464,35.8558179990769,35.7434054743212,35.4264586572924,37.8591069036003,37.0741938887,38.1344253395047,NA,37.9469206607898,38.3480380749859,38.1488709325778,36.9300556602461,35.2455053949556,36.595329138135,38.7964729602456,39.3794151578166,37.4001456088826,38.6122025722091,34.7328623927167,35.4747750302631,36.7087262430162,37.2157114704897,35.2664912970753,38.5436522072647,38.4082704221211
1982-01-01,33.2960876191974,34.6713810896721,32.6794243847726,32.2103880254453,32.4217867743467,34.3301548173635,33.5559855867197,34.7089046684693,NA,34.8068796977011,35.1299065190117,35.0560917453253,33.7070615261524,32.0373436019075,33.6153601113426,35.2493409929139,35.9933405872817,34.0597978741649,35.6039988492286,31.5010399370715,32.2315000408624,33.3036922167598,33.6835963152584,32.0111298840872,35.2411619184809,35.0426941806967
1983-01-01,34.2797069502588,35.4923361658762,33.3016581689368,32.6733858634809,33.1786124529621,35.204282835441,33.5418587967782,35.6695243244711,NA,35.8434801566577,35.9706541185921,36.0104370947475,34.7149331964153,32.5394304647544,34.6202676023968,35.9491860870274,37.3232573958013,34.5169801089121,35.7848959190761,32.247134188025,32.9719177291215,34.0464023060538,34.5274611955853,32.7182208882462,35.6802043836039,35.9924795606244
1984-01-01,32.6684862375447,33.5470671876807,31.3971286844704,31.0375367690535,31.2866990751007,33.4148070586793,31.7878786230271,34.0553530947431,NA,33.5229872262441,33.9056389502693,34.0630951542897,32.6962963580438,30.9605879359695,33.0440031395555,34.0280040110547,35.6125678551361,32.2320728915261,34.0556157587984,30.4978679193627,30.9911792426704,32.4586643634865,32.9143597666799,30.7463334174636,32.9038369785489,33.9520616908808
1985-01-01,39.0059055775487,39.9582891138247,37.5356382372053,37.1516476522038,36.757953934975,39.6929412207595,37.7195922961289,40.2753049156788,NA,39.7397694658748,40.3295078315595,40.8055399830255,38.6773654808535,37.5386182835927,39.7395511525597,40.5171279486178,42.0953958431203,38.0589614429836,39.5011428105936,36.6394553992071,37.0271228012332,38.8239407731906,39.0643186320066,37.0074334230445,39.5590808296818,40.2896883373855
1986-01-01,35.4961830578789,36.330063787282,34.0139670952301,33.82374438479,33.1496023767041,36.2592284120198,34.2288776314395,36.7828482129191,NA,36.0537942898743,36.7916294672198,37.423075374275,35.1906786576122,34.4339235316536,36.3217811068541,37.0094597124146,37.9909187102894,34.8853009733042,36.7929439516926,33.4669750507942,33.7751813780378,35.815368914042,35.2741005955068,33.5626735200186,35.4715339905336,36.3745711099715
1987-01-01,35.349102551328,36.4214534724112,33.9325443958687,33.6141929018066,33.054273963449,36.3131490293614,33.7924814436043,36.6446402575892,NA,36.2606971304639,36.5713945453903,37.1795928169372,35.5992241550756,34.2757140516839,35.9001845327297,37.0383122193238,37.8427648760416,34.9976584546549,36.2944660334108,33.6218702382504,33.7188545241417,35.9012612860889,35.0189933596961,33.5859007046323,35.3560014855078,36.1824081762305
1988-01-01,35.3848247562261,36.5220659504866,33.8640735118019,33.526656395268,33.2927991807811,36.2725393781247,33.8652765538519,36.6478877274938,NA,36.3607647903188,36.9088889351288,37.7077705343795,35.55516051001,34.384305851552,36.1299167415843,37.3345572828363,37.7016621087104,35.0501206535492,35.1782813900178,33.7033179845278,33.8418785623867,35.707004546061,35.0356830050695,33.7273647795244,35.5397430858423,36.5649709545238
1989-01-01,39.1297984409576,39.9481080383809,36.9643308723666,36.7436381561908,36.2526524396202,39.6636384867268,37.7551924998831,40.0088699720282,NA,39.7202868728541,40.3662306241967,41.1632154959613,39.1457249820868,37.8421364345775,39.266038770179,40.7444698223919,40.4288236334969,38.7026177583744,36.6288741400264,36.9537103445219,37.2375257626704,38.9375891754271,37.991029391815,37.0288208660945,39.4457244944929,39.7979923537972
1990-01-01,36.1611708647067,36.737604333665,33.9958463943721,33.8865851141302,33.1007156807461,36.3432221735146,34.0740842759789,36.8492792309206,NA,36.1104391613725,37.2679297469591,37.8418893538516,36.203309076572,34.6840827842714,36.3472240260124,37.3462898494997,37.1793705156314,34.8868693090538,33.7384676308031,34.0392926208452,34.2907291191091,34.9711686140391,35.122161403418,34.0848283543706,35.8218250424828,36.6333377957902
1991-01-01,36.8683445075618,37.3924817739477,34.3226851401839,34.0342155468105,32.9111482145831,36.5497211579637,35.4400817461453,37.2630120633366,NA,36.6469636577119,37.7894359839449,38.2376451290956,36.6599339667258,34.9917399638197,37.1922611788052,38.0535535681437,38.3105438238829,35.4199250423383,33.9446295410988,34.4499530769949,34.7459016632541,35.5851119258885,35.3761165324942,34.5563338890906,35.7984661514777,37.4457528426142
1992-01-01,33.703887112891,34.3205014387501,31.3921402106251,31.2598815269484,31.0679935701006,33.6749649550645,33.1320056665289,34.4456250478575,NA,34.2243370190069,34.7584066811953,35.1326417808404,33.7961732754226,32.1231244984403,34.2726090143698,34.8937996652929,35.2228183298428,32.4460491272248,31.1188166114917,31.6583130697989,32.0199857623798,32.90927883402,32.5558044700102,31.6485049494663,33.4940490599744,34.5533619454207
1993-01-01,35.8412699898703,36.1512236889186,33.0280404274333,32.8880377070043,32.8421366897629,35.5315426119108,35.2574384107179,36.6809703676463,NA,36.1701191626822,36.3141443560609,36.452177159161,35.9358492928504,34.0145395536895,35.7376128148025,36.946389446142,37.5783978529189,34.7132007835422,32.5280914384,33.3867738919243,33.9065680955738,34.9665043810615,34.6991773104814,33.4748565773991,35.626129242698,36.4386388838351
1994-01-01,41.5897733144375,41.7158745055617,38.3999405923294,38.0859224454144,37.9864814706232,41.3551755568046,40.7735837337723,42.6947944788461,NA,41.451520462561,42.1395515516435,41.8034531796639,41.4365605744643,39.6957642256979,41.426035025791,42.9910912743154,43.6271251546176,40.1010660637913,37.1335052781099,38.6214137582716,39.3434965132833,40.8459683668167,40.4498926620285,38.9398286108169,41.9494843709888,42.1724050678966
1995-01-01,40.9126958894627,41.1118184075491,37.7155979947194,37.4876011305434,37.3435996441407,40.7751591536896,40.1000631491763,41.9620914962528,NA,40.7562198907167,41.4308816505715,41.0476107385602,40.8461310407077,38.8890108318386,40.2982745582797,42.1096781816617,42.7791413932208,40.0084996114719,37.2445272605286,37.7976158174936,38.7450958311299,40.1752309377053,39.5692562653195,38.4136442421612,42.003390461183,41.6820167496775
1996-01-01,39.8542588373944,40.2221390339922,37.0602010930333,36.962687510509,36.4901473031609,39.6983207483725,40.1861395781146,41.4377093693473,NA,39.7215099953787,40.647151714924,40.0913080165721,40.5543951760416,38.0877496840264,39.7402891956448,41.5033009910112,41.7943213167259,39.7387453949314,36.5373258533959,37.1119123498533,38.0159553885882,39.5590141030052,38.4791086257032,37.6760166593974,40.5660278668915,41.0029707437762
1997-01-01,36.0455143052782,36.6140405879754,33.4188068853912,33.27268807696,33.4864101709605,35.8509831436577,36.2721691334347,37.6586365534573,NA,35.6689074923309,36.6697175166501,36.1965098508834,36.9200247789489,34.2632278783454,35.9446436019125,37.3827408370845,38.188847738228,35.7807107608887,32.5414144192141,33.7179938421836,34.3597272807413,35.6778654567437,34.9808191390324,34.1877850101339,36.5093207827311,37.5816866058786
1998-01-01,37.500463696627,37.6852951990276,34.4029309813513,34.4922398554578,34.0914265387546,37.0021403017417,37.1447595487269,38.9005125701786,NA,36.7669107651445,37.9279663023082,37.4978256134065,37.8695002630011,35.0961150502091,37.2939582603642,38.3073954502427,39.8582285794132,36.4585696757044,34.1854527070405,34.6739817413616,35.3676603091321,37.0714019335396,36.1223943576071,35.0613433057164,37.9185884716601,38.7992538351223
1999-01-01,29.1105430405129,29.3298978872287,26.4922280083926,26.7940041845078,25.4118302226347,28.7187202392406,29.0968884717756,30.4182135095596,NA,28.1730505081984,29.5177043815262,29.1243626468696,29.6614445360434,27.0407131459407,29.0055081309438,29.8056904780687,31.0762213597533,27.7934310355204,26.5348788274048,26.7005521329556,27.2993497159651,28.6817732766228,27.8972966508334,26.9273012156722,29.9657649371842,30.1856587435285
2000-01-01,39.461527321811,39.8814128986897,36.5808617484584,36.8426385758538,35.5466670512567,39.4100164897376,39.8379729628685,41.1884378567595,NA,38.9293149210043,39.9693242331362,39.7489221699587,40.4186556279654,37.2196612019596,39.4274443272861,40.6269579450625,41.8079395885183,37.3321674700657,37.7542963488933,36.693110504474,37.4931087765801,39.8666942062333,38.6133480059889,37.0128011355649,40.8676182699596,40.8455714806534
2001-01-01,34.8868848209391,35.263483151823,32.0422237032265,32.1335231475484,31.5882909145723,35.1275352822657,36.2324950085915,36.690479447961,NA,34.9167733289624,35.0767180080291,34.9685952125323,36.0909640133439,32.7291272191426,34.5620262505735,35.9962485649622,36.6377792194671,33.5573474439587,33.1827965058818,32.3093647647059,33.050382308443,36.1205786381583,33.7854280797518,32.5786181243342,36.5463905485939,36.2131929804893
2002-01-01,41.0293674998167,41.5800431797283,38.086547222282,38.0665634165188,38.0327280674338,41.4733667345067,42.0718409386849,43.0551984977692,NA,40.8216299433483,41.18680392486,41.3639345826621,42.5859011088019,39.0002163569641,40.936311201945,42.3174620992484,43.2411601244341,40.085126847113,39.7556478012568,38.3678354472447,39.1774076125005,42.8748599198702,40.2400847658314,38.7087155230286,43.1019405558137,42.6475760462745
2003-01-01,42.3053769520692,42.4274346077352,38.8379537497939,38.9264764808534,38.4703149344369,42.1231223466224,42.2519081253912,43.9373197264947,NA,41.3228628608333,42.1920314591907,42.2458929177615,43.3919444922053,39.8975025501738,41.3385215430326,43.2907671703658,44.1006319659536,41.3683254377328,40.6769433272716,39.3130740227912,40.0948389421986,43.3448751355735,40.7085058242231,39.8609629617825,43.8894616639022,43.7671111148133
2004-01-01,37.7590313581889,38.1793942102818,34.8645338467413,35.202558070562,34.4315965053816,38.0611633674026,38.3115891313594,39.4618834286372,NA,37.3626772727965,38.2959800121352,38.5273405898279,38.9281747671926,35.9104294994806,37.195732091904,38.9049233383707,39.6128046889762,36.6802100757691,36.2454602548688,35.4293311937414,36.056315956616,38.8660861330822,36.2980001381868,36.0532269939829,39.3717292301787,39.2771130835
2005-01-01,40.0781722437256,40.8224013687807,37.2507393067747,37.7296594085477,37.5171570638965,40.7276838558742,41.4141923432903,41.9316373188137,NA,39.7705779036199,40.7958542224031,41.7241949544315,41.6436171309053,38.4058644868799,39.8690465686065,41.375016085011,41.2928641356979,39.032095583741,38.7673724647609,38.2173068522886,38.658178520817,41.3225322578821,38.6810768408817,38.5734751594423,41.3674137084089,42.1734544739578
2006-01-01,34.3265850755724,34.8021452104075,31.5776001592043,31.9652029053155,32.1246964385257,34.9751456014552,34.9429735494116,36.2515106971289,NA,34.5539512677028,35.093769790065,35.8419636631505,36.0306744189259,32.9375868204556,34.3529380743376,35.8660941826688,35.4181530229597,33.0622300223441,31.9825870115424,32.7218172571413,33.1193478209289,35.8341269041443,33.127660183365,32.9583689902793,34.4410008043706,36.4941677907377
2007-01-01,37.5104259839177,37.8071174785828,34.2120629428631,34.4180438855453,35.5004326125341,38.1301611258424,37.0614303951508,39.3331324485851,NA,38.6887987601279,38.3429977957384,39.0904768869826,39.2054284955086,35.8651886926667,37.1015801370944,39.1164289156209,38.4866442941573,36.1542670712154,35.4990105400817,35.636761888495,36.1062929301906,39.033403448925,36.4920383730847,35.9107095209282,37.9032642930576,39.8197017030828
2008-01-01,35.9080465137064,36.0958366312091,32.7822670745786,32.8249322427339,33.1872269227594,36.6422170808307,35.5311189965649,37.6433595548327,NA,37.9992030269426,36.8906455906514,37.4411164933546,37.6299322594046,34.5630792178195,36.1114563814251,37.8399603179039,37.2764827102013,34.5875447763509,33.5833211642813,34.0321810130918,34.5771538712593,37.7286199958858,35.1044844086373,34.2609640683834,37.0831654376085,38.025972308768
2009-01-01,40.5217729928284,41.0181818697745,37.4036374954013,37.4236468006183,38.1345206075697,41.7334707783159,40.8645247226092,42.5285499757689,NA,42.3365630104629,41.6729796064428,41.9236011591085,42.3967662385206,39.4413847179895,40.7189484804783,43.1711351485225,41.4816869257665,40.6365339717275,38.318097037315,38.8148488159334,39.4102783069466,42.6549297807272,40.0315166496698,39.0296162976665,41.575438911933,43.1194642036732
2010-01-01,31.9605063380644,32.3537567077921,28.7761647885931,28.76305716861,29.5915524964342,32.9408114124511,31.6506772278684,33.583408572426,NA,33.4642364285765,32.6926219906014,32.665393629948,33.459626938914,30.9312409914929,31.9580093199894,34.1535878736173,32.6995443167921,32.0801990422365,29.7639682101746,30.3588535701886,30.864588492354,34.1931486457755,31.2235875034038,30.5537524277577,33.3194292887469,34.1615023784106
2011-01-01,37.1679255940878,37.9398233427669,33.9479334715119,33.8138393872891,35.3076438112384,38.2270861370757,36.8645014614573,39.2862597955228,NA,38.5155566891978,38.1430204264723,37.7115093874485,39.1184896381855,36.7216483504583,37.3959435554014,39.6284840362007,38.3145387561146,37.9332648487447,34.129998832164,35.9356160627832,36.4070447493292,39.493697225624,36.5687673419997,35.9797300266069,38.6328989495591,39.8092847571223
2012-01-01,34.1902172035139,34.7669045971548,30.9787392887135,30.9453500405576,32.8333882952842,35.06713018673,33.8411268592407,35.992063200349,NA,35.2523480168886,35.1646860245453,35.0444576934968,35.6988975898216,33.9088009171262,34.6368090707649,36.3740405935723,35.4014209565864,34.2883364492535,31.3242627174236,32.9189288302157,33.4312084036699,35.6882749976178,33.5722067361044,32.9685081071876,35.2346335623521,36.6444887886476
2013-01-01,31.4993685650439,31.9766405234748,28.4377725649924,28.4794813456351,30.392722173852,32.5262626689223,31.3206575566344,33.2923193282462,NA,33.2544895775761,32.7141165510775,32.3844467248985,33.0907010603628,31.4318173885852,32.1078263476327,33.8287942410336,32.5135629435677,31.8234100309337,28.6036213291457,30.6671980493796,31.0261498831193,32.9345150819179,31.0381648631762,30.5815041416953,32.5226102341229,34.114105409618
