"dates","ACCESS.CM2","ACCESS.ESM1.5","CanESM5_","CanESM5.CanOE","CMCC.ESM2","CNRM.CM6.1_","CNRM.CM6.1.HR","CNRM.ESM2.1","EC.Earth3_","EC.Earth3.CC","EC.Earth3.Veg","EC.Earth3.Veg.LR","FGOALS.g3","FIO.ESM.2.0","GFDL.ESM4","GISS.E2","HadGEM3.GC31.LL","INM.CM4.8","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","UKESM1.0.LL"
1950-01-01,15.1989585477426,15.5740151590878,15.0050165521298,14.8658256951108,14.8692551720209,15.9332561159854,15.6738800792536,16.1495243202707,NA,15.1349703711265,16.1499215494684,15.6798544357914,14.4363897588989,15.3604861236969,15.3044161382986,15.8999024621591,17.3174356658816,15.2703040605333,14.7465793289745,14.7835538071824,14.7993776751654,14.9548895310743,15.282958438203,14.6068729745956,15.0808408289647,15.689247320517
1951-01-01,17.9850719590285,18.3286852879167,17.5882671857588,17.4602034619327,17.5501346595905,18.5899763418915,18.342997594345,18.8675849831349,NA,18.00891505973,18.979726674322,18.4468383621987,17.2077763951019,17.9101225274296,17.981706433876,18.6366260352886,19.808642795398,17.6491303549057,17.1615242876754,17.3698291170365,17.3439531603613,17.9937287757459,18.067695044865,17.3342026421535,17.3085067269383,18.4946657606886
1952-01-01,15.1289897018341,15.3043685961671,14.4909395626119,14.3202008632607,15.0700317801997,15.531558070572,15.0972726396495,15.6934134385713,NA,15.2322818927847,15.7619347030118,15.3904805069533,14.1364201816889,14.6675409322751,15.1261085785983,15.5646001545891,16.8100734361454,14.5794259104338,13.6364529836521,14.3728104634792,14.3751404274501,15.2184432519664,14.9269131738566,14.4481702693325,14.4342050909766,15.4202456736583
1953-01-01,15.9348337371091,16.006700973892,15.2055995923211,15.0509365758826,15.5896271282263,16.3729297152053,15.8500539985454,16.4475758198751,NA,16.0645872119803,16.6174403792156,16.3293690771466,14.799421985089,15.3931703328983,15.8855174050954,16.2608435694998,17.504567252412,15.4031304631336,13.9391574528145,15.1382179417664,15.0716657782881,16.1290199336656,15.5722135018489,15.1728038900004,15.2237344953233,16.2349637098594
1954-01-01,15.090648071003,15.2722055895455,14.3496938251042,14.1089509493127,14.6872212701538,15.5557726936122,14.8216512404988,15.7727018453903,NA,15.0955860606467,15.7927960765855,15.5093406689418,14.0291602632151,14.4913970943852,15.1741692121928,15.4995559355146,16.2396333437083,15.1221643415452,13.0350415726016,14.2754719143514,14.2647178680566,15.7206231601378,14.676772825266,14.3828970658223,14.4347291834089,15.4256458992159
1955-01-01,16.4742818868594,16.5261600818032,15.6791369469576,15.3501620645503,16.0868735391677,16.7931927101784,16.1918189485626,17.0453373050542,NA,16.3261852009921,17.24207797613,16.8159233008983,15.4195878787653,15.8953915996248,16.7568842702832,16.9767809282108,17.2586249934841,16.7859051673759,14.5935862036035,15.6567992259089,15.6576991616176,16.9213911702365,15.9008011125327,15.6621165970084,15.5350760441868,16.9295199240944
1956-01-01,16.0837890167985,16.1043012109099,15.4235670589342,15.1835586030133,16.1326520943234,16.3927036191173,15.9923160297935,16.8884050814245,NA,16.2579933799196,16.8858625431829,16.475147770874,15.0846612636755,15.610047081955,16.6626310691326,16.615569587296,16.9542481672386,16.5100497508759,14.0036477976831,15.4656012279126,15.3647948333391,16.8898027910293,15.6757293554149,15.3955039674309,15.0120081731873,16.7055570236862
1957-01-01,11.9884480924321,12.0849383975357,11.4575055762091,11.2584824890603,12.0173537927854,12.4535760675463,11.9608419265731,12.9269624842585,NA,12.4425688812188,12.8630158818542,12.3883146954454,11.3893473352495,11.6727043271938,12.709597792216,12.463606533858,13.1271695701632,12.373545226956,10.0792598492673,11.5477319612621,11.3722132313118,12.878000862924,11.6726451155395,11.3841424164566,10.8283953185516,12.8568478903743
1958-01-01,18.4729512472019,18.6585772663097,17.9570405159104,17.8607470090645,18.3805642888912,19.1965576837679,18.6074930580655,19.5769562983261,NA,18.9866397492324,19.4763483059678,18.8976744341972,17.9083003638575,18.4064131275751,19.3561055770555,19.1033872110798,19.7254162101068,18.5462758083038,15.8809065963353,18.0304266332411,17.888821142888,19.0761711117364,18.278505450811,17.9784804042193,17.4345559813946,19.6522093091834
1959-01-01,16.3680053960881,16.6765107959225,15.9393337727349,15.9654687446201,16.0834477338796,17.091646857339,16.6243917026829,17.6079379089799,NA,16.9693765738659,17.2543695334484,16.659783629351,15.9485727038505,16.3539094710336,17.112486011696,17.0625672806029,17.3900386997837,16.2798959475038,14.0524349640264,16.0159440458158,15.8980487630093,17.0995633803231,16.0844788859306,15.9099581664409,15.9352411014068,17.55560996758
1960-01-01,19.7565530701846,20.1505647507507,19.2986977952933,19.3879202372187,19.386571949916,20.5873989327218,20.2371821689664,20.9661170389525,NA,20.3161082544744,20.6917832835581,20.142432052464,19.5533874110739,19.6023949079215,20.6477721364526,20.4484566061675,20.7442278632665,19.6304680825728,17.4463619768571,19.3388963774081,19.2792999137308,20.596861536206,19.2297824204034,19.2258333263081,19.3107551891183,20.8794026484575
1961-01-01,15.6182369893303,15.9994182465838,15.2219544324241,15.3803601204223,15.1780095889335,16.3979052672756,15.8609425063027,16.8333120217141,NA,16.191235083243,16.4950730097607,16.0810213997632,15.4815596921815,15.6176243465658,16.4785021821824,16.423922120654,16.6229451592895,15.5803933991615,13.6707604358794,15.2181466124754,15.2366085815567,15.9254647041977,15.0012626023316,15.0970390033096,15.4066579715904,16.6710654999874
