"","dates","ensemble.avg","ACCESS.CM2","ACCESS.ESM1.5","CanESM5_","CanESM5.CanOE","CMCC.ESM2","CNRM.CM6.1_","CNRM.CM6.1.HR","CNRM.ESM2.1","EC.Earth3_","EC.Earth3.CC","EC.Earth3.Veg","EC.Earth3.Veg.LR","FGOALS.g3","FIO.ESM.2.0","GFDL.ESM4","GISS.E2","HadGEM3.GC31.LL","INM.CM4.8","INM.CM5.0","IPSL.CM6A.LR","MIROC.ES2L","MIROC6","MPI.ESM1.2.HR","MPI.ESM1.2.LR","MRI.ESM2.0","UKESM1.0.LL"
"12",1950-11-01,0.196801566725667,-0.676042217554196,-0.317748656510608,0.0366038704999846,0.223682556450659,0.417160266865038,-0.151340673303091,1.31245732013781,-0.0302334176091793,NA,-0.14142169672722,-0.228198834341874,0.0968142104560635,0.310978951552045,0.528483831630001,0.310284810642651,-0.0933012343897938,0.335076787954198,-0.0304568502327139,-0.00880302660392708,0.499903264728366,0.134803832331635,-0.0940170561540879,0.598480358850926,0.353769544044383,0.923804074881248,0.609299150543359
"13",1950-12-01,0.260956891072259,-0.268069367519064,-0.0594868514121049,-0.0535060375284494,-0.541508628569274,1.18167498188634,0.315273529281442,1.15267449730419,0.512334716836646,NA,1.21121653447753,0.0664160287508389,-0.167983991884577,0.61274308981201,0.220394882545211,0.182709682908339,0.19210328699673,-0.64413376973172,1.20723890675593,-1.21748540585575,-0.00785495477030798,0.0397631902561074,1.0008073873262,0.551961289869145,0.725046158872728,0.311220340971151,0.00037277922718545
"21",1951-01-01,0.209564199612663,0.170647647443751,-0.0988179936956052,0.0613391665759779,0.915939069532265,1.41440374200994,0.680187512469549,0.995934978048831,-0.0112611281932627,NA,1.29626465738693,-0.345399089898996,-1.07653713829162,0.959655615544629,0.595430953745807,-0.303551700178126,-0.164828054180126,-0.354826419118094,-0.390280139434615,-0.296900070354503,-0.000207297151314753,-0.055159290123545,0.193471677499856,1.00382465500519,0.383310175506536,-0.296930319449546,-0.0366062203833271
"31",1951-02-01,0.18972502291233,-0.0129336469295422,0.52031290923332,-0.0533133669020727,0.534471369519925,1.43393401353823,-0.246891419729842,-0.0541053749599103,-0.0191135575953366,NA,0.357318810307268,-0.220137883071677,-0.615860177267252,1.50513146438673,0.605677557255709,-0.0905179826395197,-0.348888936718654,-0.668570375862006,-0.386830805893167,0.498761472580842,-0.0589229441701823,-0.0394866200556153,0.701911900912793,0.68360173886356,0.330950478936713,0.473630181365712,-0.0870032322977776
"41",1951-03-01,-0.0369198428254373,-0.284050813627078,0.214077125548644,-0.0712802672325584,0.269716069783004,-0.299523266506112,0.271717187130091,-0.336716951163281,-0.165528922828333,NA,0.559404196044689,-0.462064350758363,-1.05513141889376,0.46898106027792,1.33862242140883,-0.941248034902647,-0.265563963053862,-0.285905648955843,-0.345362327478747,0.332941464361661,-0.0560107015624827,-0.470223977544792,0.268469300927311,0.214525645266297,0.463991215087388,-0.342863650802068,0.0560325388381651
"51",1951-04-01,0.081865644203482,0.0128983523411399,0.00374929586919234,0.0919335807434827,0.593643040313668,0.08794009450126,-0.127347230833576,0.553407357701575,-0.015042335673503,NA,0.181269632080335,0.125606353028895,0.0603032783018564,0.0319947549441465,1.40880393845206,-0.776504207348822,-0.0768291642682175,-0.858339594955649,0.622387623717003,-0.426280091584959,-0.183941201562831,-0.18147474848902,0.153394354170483,0.000435066409590881,0.127048918441385,0.654835851824048,-0.0172518130364948
"61",1951-05-01,0.103436154539743,0.0138007419122633,0.188710461986607,0.294464523598826,0.648557633256708,-0.0933801824396128,-0.169143738906672,-0.402286909146261,-0.247048504049336,NA,0.365086712282541,-0.233637040661233,-0.397093083843737,0.442019486264164,0.969764733835021,-0.224019211377255,-0.35245516213037,-0.513748344950906,0.624579958202537,0.447347348270056,0.00598343805367127,-0.0794380091036079,-0.328638971104377,0.351515549765069,0.187569572255659,0.791817223035232,0.295575638488593
"71",1951-06-01,-0.0272337992576468,0.275031211656627,-0.133955438488974,0.257434752761677,0.623679250131111,0.928658350611718,-0.204923845168712,-0.73566512092002,-0.831284465273967,NA,-0.31641807518863,-0.441431299099593,-0.411389019948409,-0.158787826731988,0.254540364304901,-0.0459185687599899,-0.288174759164711,-1.17471703075361,0.835589739817199,0.558967740980872,0.13170962081552,-0.0853575411212636,-0.360951743525219,0.378768082634547,0.24382509472083,0.167437063983454,-0.147511519714534
"81",1951-07-01,-0.127803610140714,-0.158800082239347,-0.273353677951514,0.110575394825272,0.29841591594817,0.466638273088114,-0.468338172790789,-0.693069326749412,-0.887201218425324,NA,0.129879107433336,-0.805826747592238,-0.663972657602359,0.384347883953487,-0.293213875063008,-0.325325139985078,-0.521815643758012,-1.45497746770567,0.452480181174782,0.650645958386809,0.284856470457705,0.442658329351827,-0.232500560433597,-0.189463615231037,0.337903854918688,0.611172852278441,-0.396806289807091
"91",1951-08-01,0.0306151009066059,0.0931509744464443,-0.230434189174984,0.336234606730738,0.315302383755972,0.0297923754620128,-0.365210087721187,0.171143127023779,-0.293541787053158,NA,-0.226097206868962,-0.514259052369837,0.0107098313098814,0.560576880222896,0.323820352911666,0.26399295790726,-0.37030147220616,-0.879329785060775,-0.0847325329673367,0.355287335974743,0.447101645019224,0.323223617518906,0.155749737443417,0.0179912608156885,0.44076923640916,0.201230359566862,-0.316793046431106
"101",1951-09-01,-0.00966670311291098,-0.275815470656031,-0.345647216243638,0.351075130279931,0.320870227882084,-0.368361537780459,-0.0631735803250486,-0.834974373587192,-0.407779749703218,NA,0.155805394982791,0.0879396548602058,0.112952294571863,0.197653603204178,0.0622476378260918,0.0586585498858182,-0.283298341633631,-1.09153402706978,0.632240595216299,0.220551754232728,0.369283815440019,0.17251887525631,0.693589902537845,-0.157891354975691,0.16916665559588,0.616896977429282,-0.634642995049416
"111",1951-10-01,0.17063482025133,0.170046588379381,-0.333662634625556,0.358403417801698,0.981133081579732,-0.727279889804998,-0.089810810107757,-0.671961678274679,-0.434975779311617,NA,0.0874469179095648,0.368630986292926,0.0181716923917287,0.16235391611228,-0.075344923211455,0.930438655034141,-0.0382047290373215,-0.261671771425176,0.841637977756729,0.656650570806983,0.628410668721846,0.360572998802603,0.148421746008785,0.286501104181475,0.278741414971391,1.25206177414103,-0.630840788810483
"121",1951-11-01,0.14291472096444,-0.663387656810037,-0.303402847456826,0.0755759422921246,0.342318716636502,0.0496778560873448,-0.19369292198621,1.02257158534851,-0.220698637023374,NA,-0.439478004433187,-0.171845548523486,0.27871630020117,0.165560564803703,0.478693786402334,0.183259029146042,-0.16470422918146,0.317650880934786,0.421860266244551,-0.442017156427553,0.468599837949033,0.163290400898159,-0.0571394914444927,0.662785149925738,0.362857185596624,0.901428216689964,0.33438879824104
"131",1951-12-01,0.246810768576886,-0.370300264131676,0.0902552204069372,0.0530553268477346,-0.449367983840738,1.19567681664013,0.144748423487171,1.10893393001016,0.142198756402224,NA,1.19541536482199,0.0927045641290354,-0.242415563459702,0.588056311136583,0.130357916202092,0.049955751997668,0.139386834138066,-0.654570411540433,1.56823115344154,-1.27912148096229,-0.0145716887606012,0.0954595058288264,1.04160060391592,0.520674391342867,0.570588095573722,0.566734312473282,-0.113416671678353
"22",1952-01-01,0.244640127376182,0.0514650068286134,-0.103276090622796,0.0567207213818482,0.894671924202006,1.40697937011718,0.617482027443508,1.29840643948941,-0.17424679952244,NA,0.905551803752933,-0.441453167047433,-1.1382100810986,0.955163058134591,0.495634435092478,-0.32914272394115,-0.157364730760382,-0.300444002421835,-0.161725488925619,-0.0498551891696055,0.0962921348686369,-0.0101703103600895,0.37811026922768,0.786350567203346,0.427862613131483,0.678213113167642,-0.0670117157668511
"32",1952-02-01,0.199499501988948,-0.196913860441616,0.498108302575476,-0.0559094732290146,0.748980628368172,1.85256481002852,-0.240154818487931,0.0869059035971479,-0.0312518677805228,NA,0.338214344013471,-0.387048251095174,-0.825607861630413,1.40923459900439,0.559066488067734,-0.0920332266321775,-0.362907796581936,-0.352017179099458,-0.460254249311729,0.453328381908491,0.0250365207515853,-0.0353990309072966,0.620998796479794,0.833376371172983,0.376658566896389,0.453211147274803,-0.228699695217994
"42",1952-03-01,-0.0289470591440442,-0.290614004125816,0.13654736124187,-0.0286763669011181,0.812816137846454,-0.102897215961604,0.328751843385022,-0.203985923849126,-0.218126451664876,NA,0.306492911569078,-0.641727667889638,-1.09848401220974,0.455091678175648,1.35986706387845,-0.796940580475565,-0.157558702933123,-0.188852259840072,-0.659217492902519,0.263847817936479,-0.0776143473285586,-0.455277537435694,0.474505153841217,0.293497877969303,0.509583552031044,-0.738763937852258,-0.00594137510596283
"52",1952-04-01,0.113610207730188,-0.298295649444294,-0.0488311461127746,0.165823732258635,1.08303546924162,-0.0123196748228399,-0.165803124610206,0.842138325830126,-0.0231672863521643,NA,0.065530607311165,-0.0307826637872128,-0.0947748775239763,0.110092705272629,1.52885278507256,-0.4716495080117,0.0853156111224092,-0.853730423406167,0.63235965851814,-0.366135678706168,-0.0682307103088489,-0.158769479243835,-0.00291094738017735,-0.0171705706494774,0.133953186545603,0.900744184417557,-0.0950193319758869
"62",1952-05-01,0.0926396445129777,-0.1114570545583,0.185351098756474,0.329758065709385,0.771745413155305,0.129815766305651,-0.125240626976827,-0.259885046279307,-0.245659820666022,NA,0.0643682545114771,-0.247429471654515,-0.259836977862046,0.376561477526892,1.08125114950539,0.00126864028389371,-0.297363970058282,-0.470113941837742,0.3775698485612,0.092802448589665,0.0197723979877076,-0.122686716268025,-0.610511375568947,0.355417037173333,0.193262343884711,0.899992697259895,0.187239475343471
"72",1952-06-01,-0.0134271373602038,0.0929794316495237,-0.174294750241082,0.262808128856611,0.69133493293572,0.953381565425873,-0.212000964013409,-0.455912794185875,-0.860992680236085,NA,-0.554359285386311,-0.40064682163451,-0.383238588633303,-0.231758962651736,0.346907116544095,0.0951660136362342,-0.239615364559479,-1.17535475565891,0.848095935810336,0.627931364027745,0.0569727109229138,-0.122185328270097,-0.753282028799841,0.559187357166979,0.228869529136602,0.492355868730136,-0.0280260645772194
"82",1952-07-01,-0.108628168434126,-0.407617079112375,-0.252148820427408,0.136465845967554,0.25631346443105,0.316295366483005,-0.554368689752395,-0.283893893214848,-0.795015701554138,NA,-0.106569330806482,-0.726139201353483,-0.640755377378243,0.511437112728053,-0.225426442633241,-0.428025113351554,-0.52812617028796,-1.54040393698834,0.338304396225683,0.961444834600118,0.254710366081201,0.4041577350297,-0.00299243597612983,-0.0517775504819779,0.275946112208381,0.732340491808505,-0.359860193097811
"92",1952-08-01,-0.0101688878985333,0.0920141175966988,-0.296801119419365,0.409513419023589,0.523670519458708,-0.553121664843387,-0.294696171705563,0.0106488717266606,-0.266387379616158,NA,-0.346644877175544,-0.424792483451896,-0.0222334935401792,0.522097242845705,0.530917107814205,0.116267873814375,-0.364385408492855,-0.953825227769103,0.0869819260762264,0.770834377434261,0.453011512739394,0.300367085894065,-0.431814842684028,0.00687967190411566,0.32851109592226,-0.108768771144547,-0.342465579870974
"102",1952-09-01,-0.0677190177784538,-0.182898477235497,-0.397129605499298,0.331530737376286,0.250828008816426,-0.575502743539213,-0.179078109010342,-0.787351045580564,-0.277151979488046,NA,0.0813917023928277,0.0708974254678942,0.000288424425081631,0.229465103522305,0.0599998178292464,-0.264785639320697,-0.414564220022008,-1.28715540195141,0.688687479833963,0.279192297852519,0.444570756337809,0.142869013602664,0.543983024430605,-0.141896676131582,0.142452102019753,0.373199319699637,-0.824816760289709
"112",1952-10-01,0.215982532322436,0.344367495201509,-0.325936626318049,0.341771385811877,0.783473718170247,-0.743237069019007,-0.144663228332977,-0.718306134802852,-0.416791186804513,NA,-0.134301850290008,0.367578950585509,0.0939303162277439,0.253724909061795,0.036256657784048,1.03418149727491,-0.0700760299369434,0.0530012650923511,1.13237959189617,0.527839110254183,0.607782433690425,0.33600550686664,0.165977799709861,0.638368826201475,0.293388064572873,1.49315850191683,-0.550310596753194
"122",1952-11-01,0.151489475096634,-0.628564541624986,-0.459449237202112,0.0831354978082229,0.499004717267814,0.117066402192931,-0.0894898037678927,0.632734123819155,-0.258454943578508,NA,-0.561168696756811,-0.203606452084241,0.240649382242284,0.065706702388044,0.582969946440213,0.259641074699229,-0.130775766083686,0.477024031384594,0.295896280685836,-0.464782067501184,0.446241979243906,0.141787576635019,-0.0139139622265294,0.819920853272684,0.728855424824843,1.14581030046719,0.060998054869828
"132",1952-12-01,0.220745624461431,-0.31680547739714,0.156310955424908,0.0375894029604239,-0.383212810278948,1.49612061620807,0.167829114429801,0.82582291260959,0.163529546809553,NA,0.59596357149812,-0.0489130894576125,-0.340773717756576,0.384963678264899,0.0720424618539252,0.0614782955484068,0.141051836209563,-0.761266338091093,1.50009908815982,-1.08988891482237,0.0687546246890585,0.0938319694790005,0.761332098549762,0.82252588355996,0.741927959052258,0.623908347747905,-0.25558140371552
"23",1953-01-01,0.205196853756604,0.0882824611570548,-0.087542152116642,-0.012153043118625,0.901893431264821,1.44476161147608,0.464523209528024,1.15093754892359,-0.0535544327393761,NA,0.615447452131248,-0.613383295202764,-1.27965794597786,0.926535743422528,0.389753420355261,-0.387890387342744,-0.165163747539501,-0.676969326463025,-0.719973557995222,0.0147077066341343,0.109495056418116,-0.00765969702458611,0.567260530384167,1.23767849800057,0.500191872933277,0.900010062149652,-0.177609675343082
"33",1953-02-01,0.186808840049881,-0.292470007853232,0.50445802695887,-0.150334710711259,0.663637789579898,1.86715230484978,-0.321762814340006,-0.00855086131762299,0.254546566595793,NA,-0.136329464432316,-0.446259519664658,-0.809923275288478,1.26556137845663,0.550444316646493,-0.309753736170923,-0.484484519622893,-0.500737845233453,0.0768856432663962,0.102725798456787,0.0310381093470568,-0.0514538756190628,0.398263755641727,0.937150147140667,0.429099942320552,1.29401860540099,-0.192700753160705
"43",1953-03-01,-0.0438062239632156,-0.34581759028033,0.146536907920481,-0.1512328336684,0.58006673833375,-0.0858610091670988,0.14324880272451,-0.306246166658075,-0.267113792110347,NA,0.0516555055262285,-0.555135646756677,-0.697702515603044,0.471838407246136,1.60872626132163,-0.540970139986693,-0.220885895759827,-0.307505713320187,-0.574288737575814,0.264052008277393,0.0109456887343086,-0.552309191254151,0.0400427934206034,0.305000924178465,0.484865618710203,-0.52357450692186,-0.0734915164115952
"53",1953-04-01,0.0940703002459961,-0.331789277127375,-0.085819173806259,0.12536566895963,1.02932576477507,0.0273528068296145,-0.163730749861745,0.930276883033016,-0.147475647058839,NA,0.0290211339150924,-0.0834535182978978,0.0191554104633142,0.172537681154496,1.50052636905694,-0.514053836945569,-0.007927723098708,-0.840649664646704,0.583229501972212,-0.459189508014878,0.00292730315318676,-0.099005725372111,-0.125734581672314,0.138585229539913,0.318079802230446,0.64666472404232,-0.312461367072949
"63",1953-05-01,0.0588953715790035,-0.00285097422370322,0.156558966003159,0.272253434435712,0.773286674153962,0.333132657137796,-0.194929073330007,-0.249082286010616,-0.229008063428937,NA,-0.0184186292184047,-0.530583814768267,-0.585835642486807,0.506365175517542,1.21991568795631,-0.145008585094891,-0.392178931809584,-0.201821797987124,0.378780841547709,0.123135626560783,-0.0266939859331783,-0.132132976354239,-0.711117719772701,0.447725497755715,0.233254818270493,0.472715438589204,-0.0250780480348434
"73",1953-06-01,-0.0230193822457674,0.0987246894028389,-0.253784533325833,0.24293038412413,0.725049088653051,0.833815081494764,-0.376282897730462,-0.297113651637338,-0.909356825020518,NA,-0.808428943145548,-0.445358969202721,-0.481880679710085,-0.0373130000348477,0.316203165411677,0.0916153088343072,-0.324039645824272,-1.14396548452965,0.899714662136091,0.591099791466191,0.103384238866591,-0.170277551158157,-0.720727017012044,0.818227403627679,0.364168194501188,0.34272355930779,-0.0346109256390066
"83",1953-07-01,-0.102147344609535,-0.391188202948387,-0.284490080260289,0.187241724873804,0.394920944258622,0.351637773709568,-0.704722693658648,-0.166004673872994,-0.778114090637023,NA,-0.174164564145728,-0.761205944684006,-0.699132791657755,0.571455409403303,-0.196175806387974,-0.498685976129727,-0.486947535182019,-1.49010061075728,0.468646544515219,1.11224263807431,0.193230325754281,0.414645942297693,-0.0401221868540515,-0.00511645096138222,0.298503277694622,0.55750602655046,-0.427542614232991
"93",1953-08-01,-0.00959336396225296,-0.00619724406680982,-0.207466004128495,0.388878531328277,0.391004226401181,-0.291371195057641,-0.265451037872111,-0.119507674201366,-0.288781435326254,NA,-0.393789634070671,-0.524856998074439,-0.214481319702191,0.558223443203778,0.519438676035481,0.166335998913015,-0.337517778950359,-0.92009886502053,-0.158762351415492,1.21805172917432,0.47414866831952,0.343090203298579,-0.61224237854064,0.0886192940780064,0.322005878546681,-0.00590844177664642,-0.363198390151513
"103",1953-09-01,-0.0590672563686722,-0.469488591019822,-0.3945453635324,0.339377712991817,0.192632836882241,-0.508221563822131,-0.175035007709245,-0.745690944817064,-0.301385310108705,NA,-0.0993088887234179,0.0840113027354409,-0.0064581181491005,0.23939043718116,0.083675694022825,-0.32850902429347,-0.480149094030649,-1.27519278875893,0.556558481106454,0.73356824112312,0.579230502996514,0.148551506870303,0.813026578871499,-0.0380800368382636,0.159917753817682,0.303273098256692,-0.887830824269348
"113",1953-10-01,0.217903583816007,0.307463142840006,-0.308278071105948,0.266915254922909,0.824283118324129,-0.483834973108734,-0.0977317091617708,-0.634615560850438,-0.315819833870879,NA,-0.19474986683239,0.488194337548402,0.161496881539059,0.407646995835294,0.165699123209791,0.977628633431398,-0.134522773988789,-0.054193115234349,0.984438233734484,0.37615389259912,0.688928934543236,0.315706983300904,0.134445065137573,0.629946621981539,0.144258134083082,1.38444508601958,-0.586314939497036
"123",1953-11-01,0.137691406357708,-0.812620216784787,-0.395973212753077,-0.00100902974267658,0.435198071710682,0.28206588431888,0.00431767100424302,0.855306959105614,-0.236580467617729,NA,-0.453467262245687,-0.120803916535887,0.32307276770827,0.150290377888162,0.623795067770705,0.170813868309159,-0.0435523663145102,0.366132862616836,0.0356897229206851,-0.442088918974908,0.448346405856445,0.150418182005125,0.0772137146891109,0.932024078518304,0.789813824741982,0.355926600183099,-0.0520455094353321
"133",1953-12-01,0.134463835768168,-0.498310437890749,0.178549198675059,0.0671652678100927,-0.179062635434803,0.758116243871423,-0.0676287663802535,0.506996248754239,-0.0127974849007792,NA,0.431766886631879,-0.0408497210937992,-0.239753475046269,0.276208185100838,-0.0337751133117937,0.0150472184196978,0.0697877888758734,-0.702844041393652,1.15990290637123,-1.47284096338417,0.0932073680091559,0.0709787978703356,0.760156925185257,0.961177274791613,0.718944133163159,0.619707834312773,-0.0782537448021658
"24",1954-01-01,0.108674310983981,0.00556283940239833,-0.102454696976641,-0.0109707366555566,0.697848989039839,1.02181923606179,0.342026668186878,1.09985306517004,-0.108386731968649,NA,-0.129361230397158,-0.781081190137215,-1.14642775589342,0.599729380230056,0.225547333608889,-0.149090585121313,-0.167988565543761,-0.607199114578556,-0.832543193559852,-0.0960300419454142,0.0939843586198206,0.0257144836246798,0.367670390706137,1.03207727396826,0.429517652292626,1.1082732050533,-0.201233258587636
"34",1954-02-01,0.197371689738171,-0.334575850212371,0.52627975150637,-0.173088801916277,0.445714168604521,1.95563247397265,-0.266147949875042,0.275012648536782,0.139919553052153,NA,-0.26435236926186,-0.568642914772969,-0.48124744841624,1.03759493114661,0.514263446667403,-0.549487777018856,-0.344899595676395,-0.427773645126922,0.463083929843102,0.34368316262582,0.106016662971907,-0.073774025358646,0.206802666478612,0.753285438037923,0.541895562092489,1.07418624863016,0.0349119769233393
"44",1954-03-01,-0.0235638325816934,-0.333749151991187,0.147490519184041,-0.0989337466063735,0.70363281289775,0.0816494222959721,0.140855222759823,-0.325802015675595,-0.342213667820574,NA,-0.308036414898726,-0.666318963536538,-0.616289261972994,0.379233209455241,1.431202211004,-0.701802585535936,-0.0574567094879283,0.084130343290844,-0.616692819902987,0.310242212319769,0.132579045002064,-0.507467182913913,0.248953032283838,0.278902245127212,0.485136331206257,-0.307608819776973,-0.130731081249429
"54",1954-04-01,0.0686301551095502,-0.726130455019577,-0.0950187944130741,0.146466979920805,1.32896396193219,-0.158228192371376,-0.185980746162646,0.619706333790592,-0.17976429279353,NA,-0.205734780946419,-0.155575491046627,0.066615669794909,0.263068885840513,1.62125551106293,-0.729066296748675,0.0467184856933119,-0.811311729632504,0.660306084447349,-0.613878395177514,0.136853585463147,-0.0735100859949411,0.0385198091598346,0.0641041670843025,0.394294001103945,0.559186918644592,-0.29610725589279
"64",1954-05-01,0.0623437238550937,-0.019706295009691,0.0921646230709964,0.398830834412038,1.094198490067,0.560693544330033,-0.228863202216529,-0.381335666988361,-0.266668943469577,NA,-0.302192155496814,-0.559638375574078,-0.465415652794967,0.508939564426158,1.37236856141748,-0.529755098076267,-0.35139303943861,-0.261217420471733,0.373385333735219,0.23684393769951,0.196802001888038,-0.130416115978015,-0.639306251821707,0.374079553449369,0.282750723366374,0.391964169797777,-0.188520023946304
"74",1954-06-01,-0.0726869435284635,0.0825297505119813,-0.360332134358355,0.279623233023278,0.88542676063656,0.8449951500021,-0.424904905774771,-0.529858735532938,-0.838979272230243,NA,-1.17959787736074,-0.476758748088997,-0.43781899967734,0.1088864286391,0.324244793854301,-0.0629735176630927,-0.306455482042902,-1.21953699553817,0.361302094072645,0.723335324284618,0.171535858938045,-0.191089549930058,-0.778224168704747,0.830224510931179,0.266069193011685,0.254800382224463,-0.143616681439192
"84",1954-07-01,-0.0849688288029431,-0.443803436090347,-0.326241389069256,0.195392529798047,0.45872688082152,0.396923270276796,-0.723415866229079,0.152660524250815,-0.790313292124555,NA,-0.114000823467455,-0.738860835264616,-0.749599371518865,0.610715672557307,-0.030372787182241,-0.604947813250939,-0.454977754982564,-1.15611133444929,0.0880319574827824,1.36363460954684,0.289802108814823,0.426225267039249,-0.317809552453406,-0.0395715827233367,0.314092581375967,0.456765004267078,-0.387165287498852
"94",1954-08-01,0.0188279896015355,0.130120924187999,-0.226752718372318,0.483931831665635,0.549062038407969,-0.173251059374642,-0.200289858820855,-0.108913265761494,-0.41451193572411,NA,-0.206210935710116,-0.491897424155315,-0.113657745828685,0.506586406331142,0.51771742297756,0.180984035677139,-0.395528328784639,-0.646705939180093,-0.443367065549019,1.14614648902873,0.49047777526253,0.368705030772538,-0.819720202433871,0.277264997942829,0.32015842451417,0.107233722049108,-0.3668828790838
